ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
3140918607946425426,2021-08,0.03
3140918607946425426,2021-08,0.01
3140918607946425426,2021-08,0.01
3382609338395832683,2021-07,0.01
3382609338395832683,2021-07,0.05
3382609338395832683,2021-08,0.06
3382609338395832683,2021-08,0.06
9108733472015251498,2021-07,0.0
7963861799566207637,2021-07,0.02
7963861799566207637,2021-07,0.02
7963861799566207637,2021-08,0.01
3183208564139585182,2021-07,0.71
963687627963462983,2021-07,0.0
963687627963462983,2021-08,0.01
963687627963462983,2021-08,0.01
4530631557358349711,2021-07,0.01
4530631557358349711,2021-07,0.01
4530631557358349711,2021-08,0.02
4530631557358349711,2021-08,0.02
4489904752023469353,2021-07,0.11
4489904752023469353,2021-08,0.09
4489904752023469353,2021-08,0.08
8248484932270772248,2021-07,0.02
8248484932270772248,2021-08,0.11
2333404192508932057,2021-07,0.07
2333404192508932057,2021-07,0.07
2333404192508932057,2021-08,0.05
8784237149961904,2021-07,0.01
8784237149961904,2021-08,0.03
8784237149961904,2021-08,0.02
8784237149961904,2021-08,0.01
7992317448197179816,2021-07,0.01
7992317448197179816,2021-08,0.06
7992317448197179816,2021-08,0.05
6276792736652545216,2021-07,0.05
6276792736652545216,2021-08,0.01
6276792736652545216,2021-08,0.01
6204723742351094322,2021-07,0.02
6204723742351094322,2021-08,0.02
705648002974742140,2021-07,0.06
705648002974742140,2021-08,0.05
798425422240919854,2021-07,0.01
798425422240919854,2021-07,0.02
798425422240919854,2021-08,0.05
798425422240919854,2021-08,0.04
798425422240919854,2021-08,0.09
5432443358006556295,2021-07,0.02
5432443358006556295,2021-08,0.04
5432443358006556295,2021-08,0.02
4395946187332973749,2021-07,0.03
4395946187332973749,2021-08,0.06
5752688018135006198,2021-07,0.1
5752688018135006198,2021-08,0.05
5752688018135006198,2021-08,0.05
6633838062940819075,2021-07,0.01
6633838062940819075,2021-07,0.01
6633838062940819075,2021-07,0.0
6633838062940819075,2021-08,0.02
2598475569074240783,2021-07,0.05
7750874287225529604,2021-07,0.0
7750874287225529604,2021-08,0.04
7750874287225529604,2021-08,0.0
7750874287225529604,2021-08,0.0
4635578010631860111,2021-07,0.01
4820852183212661131,2021-07,0.04
4820852183212661131,2021-08,0.0
5078307295214858596,2021-07,0.19
8559143756893267192,2021-07,0.06
3511416927745338332,2021-07,0.02
3511416927745338332,2021-08,0.07
5607900901204647807,2021-07,0.07
7664272163315705419,2021-07,0.02
7664272163315705419,2021-08,0.01
2088532321693492263,2021-07,0.01
2088532321693492263,2021-08,0.265
2088532321693492263,2021-08,0.02
6858769421191999702,2021-07,0.03
6858769421191999702,2021-08,0.01
6858769421191999702,2021-08,0.0
1692423451726508456,2021-07,0.02
8255085612985072878,2021-07,0.03
8255085612985072878,2021-07,0.02
8255085612985072878,2021-08,0.04
7176848230239877915,2021-07,0.02
7176848230239877915,2021-08,0.02
7176848230239877915,2021-08,0.02
5855956854975734380,2021-07,0.02
5855956854975734380,2021-08,0.04
1998941557906036376,2021-07,0.01
1998941557906036376,2021-08,0.04
7816319470107777265,2021-07,0.04
295375823203017296,2021-07,0.0
6828316696355015040,2021-07,0.03
6828316696355015040,2021-08,0.01
8252215766413781202,2021-07,0.01
8252215766413781202,2021-08,0.01
3970610368027129821,2021-07,0.1
3970610368027129821,2021-08,0.0
7141263195360679278,2021-07,0.25
7141263195360679278,2021-08,0.15
7141263195360679278,2021-08,0.0
2003221759676247813,2021-07,0.02
2003221759676247813,2021-08,0.0
2735662700719640627,2021-07,0.01
4052557282157719526,2021-07,0.0
4052557282157719526,2021-08,0.01
4052557282157719526,2021-08,0.03
3258345688897172820,2021-07,0.09
7462607259426026440,2021-07,0.02
7462607259426026440,2021-08,0.04
4556737702757145073,2021-07,0.02
4556737702757145073,2021-08,0.06
4556737702757145073,2021-08,0.05
6926309382371178621,2021-07,0.04
8961924617442201922,2021-07,0.01
8961924617442201922,2021-08,0.09
8961924617442201922,2021-08,0.06
8961924617442201922,2021-08,0.345
8961924617442201922,2021-08,0.06
8552039412779393821,2021-07,0.07
8552039412779393821,2021-08,0.14
8552039412779393821,2021-08,0.14
622073912578471754,2021-07,0.03
1613152204777372951,2021-07,0.03
6164364689409425900,2021-07,0.04
6091519986999196884,2021-07,0.01
6091519986999196884,2021-08,0.0
6091519986999196884,2021-08,0.0
8374461419511631785,2021-07,0.01
8374461419511631785,2021-08,0.03
3421433989501830226,2021-07,0.11
3713742318997880410,2021-07,0.01
3713742318997880410,2021-07,0.03
3713742318997880410,2021-08,0.0
3713742318997880410,2021-08,0.0
1368430815953333691,2021-07,0.05
4183921942053157552,2021-07,0.01
4183921942053157552,2021-08,0.02
4183921942053157552,2021-08,0.06
4183921942053157552,2021-08,0.06
2900002014851776114,2021-07,0.11
1778014915038250584,2021-07,0.05
1778014915038250584,2021-07,0.11
1778014915038250584,2021-08,0.02
1420529738304793615,2021-07,0.05
7818340804682162328,2021-07,0.03
4661684997487171886,2021-07,0.03
4661684997487171886,2021-07,0.01
4661684997487171886,2021-08,0.05
4661684997487171886,2021-08,0.01
4661684997487171886,2021-08,0.01
4661684997487171886,2021-08,0.05
4661684997487171886,2021-08,0.02
851897122328714307,2021-07,0.04
851897122328714307,2021-07,0.04
851897122328714307,2021-08,0.0
851897122328714307,2021-08,0.0
257162352336759783,2021-07,0.0
257162352336759783,2021-08,0.01
5371387005775513675,2021-07,0.04
5371387005775513675,2021-08,0.01
5371387005775513675,2021-08,0.0
662944582644865942,2021-07,0.02
662944582644865942,2021-08,0.07
662944582644865942,2021-08,0.07
662944582644865942,2021-08,0.07
1696462947583294958,2021-07,0.03
1696462947583294958,2021-08,0.01
6817075905797098547,2021-07,0.05
6817075905797098547,2021-08,0.03
6817075905797098547,2021-08,0.03
6817075905797098547,2021-08,0.03
6817075905797098547,2021-08,0.03
6817075905797098547,2021-08,0.03
2201150681962815877,2021-07,0.06
7637066986811047950,2021-07,0.01
7637066986811047950,2021-08,0.02
4571290108043699959,2021-07,0.01
4571290108043699959,2021-08,0.05
5562543665139612149,2021-07,0.24
2814790209436551216,2021-07,0.21
2814790209436551216,2021-08,0.08
2814790209436551216,2021-08,0.07
8646472172649019955,2021-07,0.02
8646472172649019955,2021-08,0.21
4919908458022265747,2021-07,0.02
4919908458022265747,2021-08,0.07
8049805689946244047,2021-07,0.27
8049805689946244047,2021-08,0.12
8049805689946244047,2021-08,0.13
8049805689946244047,2021-08,0.12
1292049196559782171,2021-07,0.01
1292049196559782171,2021-08,0.01
1292049196559782171,2021-08,0.01
1292049196559782171,2021-08,0.01
1292049196559782171,2021-08,0.01
7810985951121711480,2021-07,0.09
7810985951121711480,2021-08,0.11
6098833389547425063,2021-07,0.06
6098833389547425063,2021-08,0.05
8376902089871279815,2021-07,0.07
8013668117699219722,2021-07,0.04
8013668117699219722,2021-08,0.01
6471448246085839373,2021-07,0.03
6471448246085839373,2021-08,0.04
1308019675417057675,2021-07,0.01
1308019675417057675,2021-07,0.01
1308019675417057675,2021-08,0.02
1235244772550233980,2021-07,0.03
1235244772550233980,2021-08,0.02
1235244772550233980,2021-08,0.02
5477900120643078645,2021-07,0.02
5477900120643078645,2021-08,0.05
5477900120643078645,2021-08,0.05
5477900120643078645,2021-08,0.04
6796564304742670823,2021-07,0.05
3538481420098344176,2021-07,0.52
3538481420098344176,2021-08,0.25
7444686668183702737,2021-07,0.0
7444686668183702737,2021-08,0.01
7444686668183702737,2021-08,0.02
3192341047315717823,2021-07,0.03
3192341047315717823,2021-08,0.04
2179772649873197365,2021-07,0.46
7442192566700924647,2021-07,0.0
6134696632487351445,2021-07,0.02
6134696632487351445,2021-08,0.0
8874257794774679816,2021-07,0.05
2382123267535341265,2021-08,0.06
2382123267535341265,2021-08,0.06
2382123267535341265,2021-08,0.05
2382123267535341265,2021-08,0.06
3275327267689584006,2021-08,0.11
3275327267689584006,2021-08,0.11
3275327267689584006,2021-08,0.11
6216982347344525048,2021-08,0.02
6216982347344525048,2021-08,0.03
2780030912070252968,2021-08,0.19
8245393384938410770,2021-08,0.0
7920896580423665241,2021-08,0.02
7920896580423665241,2021-08,0.01
7920896580423665241,2021-08,0.02
1430896989654626045,2021-08,0.03
1430896989654626045,2021-08,0.03
9099218788416728596,2021-08,0.68
9099218788416728596,2021-08,0.46
5795100045494475994,2021-08,0.0
5795100045494475994,2021-08,0.0
8915958534285799867,2021-08,0.26
7403979270048469991,2021-08,0.0
7403979270048469991,2021-08,0.0
7590999900861381526,2021-08,0.02
8843432852270832388,2021-08,0.04
5029701292539093910,2021-08,0.02
5029701292539093910,2021-08,0.02
2290083177086946553,2021-08,0.01
2290083177086946553,2021-08,0.0
2290083177086946553,2021-08,0.01
1414132620714431952,2021-08,0.17
3036967290595689189,2021-08,0.02
2870813069335519467,2021-08,0.03
7751080728852739823,2021-08,0.0
7751080728852739823,2021-08,0.0
4762256864594914240,2021-08,0.15
4762256864594914240,2021-08,0.17
3386019519917828299,2021-08,0.0
3386019519917828299,2021-08,0.01
6532139198609901627,2021-08,0.05
6532139198609901627,2021-08,0.08
8067924767167570288,2021-08,0.06
8067924767167570288,2021-08,0.08
8067924767167570288,2021-08,0.08
1945147145527703963,2021-08,0.05
1945147145527703963,2021-08,0.05
1945147145527703963,2021-08,0.05
3333870869270823799,2021-08,0.01
2250817603281429928,2021-08,0.02
2250817603281429928,2021-08,0.01
9038299527164672091,2021-08,0.03
8715120689636420963,2021-08,0.0
984915269987074754,2021-08,0.04
984915269987074754,2021-08,0.04
984915269987074754,2021-08,0.05
2012477868296377155,2021-08,0.07
2012477868296377155,2021-08,0.07
2012477868296377155,2021-08,0.07
2012477868296377155,2021-08,0.07
6100972975033180377,2021-08,0.0
8511588642284189303,2021-08,0.11
8511588642284189303,2021-08,0.11
8511588642284189303,2021-08,0.11
7206599058451025691,2021-08,0.04
7206599058451025691,2021-08,0.04
4392369075438855735,2021-08,0.04
4392369075438855735,2021-08,0.04
4392369075438855735,2021-08,0.04
3447213159487287154,2021-08,0.335
3447213159487287154,2021-08,0.335
3447213159487287154,2021-08,0.335
1579681122696922043,2021-08,0.02
1579681122696922043,2021-08,0.02
2687720147676132707,2021-08,0.0
2687720147676132707,2021-08,0.02
683445437387317282,2021-08,0.02
683445437387317282,2021-08,0.02
3903290047715748290,2021-08,0.49
7970976988071755401,2021-08,0.04
7970976988071755401,2021-08,0.48
7970976988071755401,2021-08,0.04
8083157716178259762,2021-08,0.01
8083157716178259762,2021-08,0.07
8083157716178259762,2021-08,0.06
8343941262792249232,2021-08,0.03
8343941262792249232,2021-08,0.03
8343941262792249232,2021-08,0.03
5225029212547588718,2021-08,0.01
170089315547146305,2021-08,0.03
170089315547146305,2021-08,0.03
170089315547146305,2021-08,0.345
170089315547146305,2021-08,0.03
3724562776372632620,2021-08,0.05
1000372849175668062,2021-08,0.02
1000372849175668062,2021-08,0.02
5200455618694210402,2021-08,0.07
2619109825960703851,2021-08,0.02
6337915293429442229,2021-08,0.01
1951407691087813358,2021-08,0.0
1951407691087813358,2021-08,0.0
1951407691087813358,2021-08,0.0
7471183491728700531,2021-08,0.14
7471183491728700531,2021-08,0.29
7330131219998265639,2021-08,0.05
5465001651966355821,2021-08,0.1
5465001651966355821,2021-08,0.04
5465001651966355821,2021-08,0.02
5883155883105348987,2021-08,0.05
4090195792518021727,2021-08,0.01
4090195792518021727,2021-08,0.01
4090195792518021727,2021-08,0.01
18719614953021044,2021-08,0.02
1533755281771668509,2021-08,0.09
837142477962609471,2021-08,0.01
6456490958004500912,2021-08,0.08
5460280878923715699,2021-08,0.09
5460280878923715699,2021-08,0.28
1757249986361236700,2021-08,0.06
6909701795322574613,2021-08,0.07
1115703227712697214,2021-08,0.0
107343823625119033,2021-08,0.05
107343823625119033,2021-08,0.06
107343823625119033,2021-08,0.05
107343823625119033,2021-08,0.04
4956614249204803652,2021-08,0.04
4956614249204803652,2021-08,0.03
4008627434689715639,2021-08,0.22
4008627434689715639,2021-08,0.15
4008627434689715639,2021-08,0.31
4008627434689715639,2021-08,0.14
4008627434689715639,2021-08,0.19
2772135008486239291,2021-08,0.615
5558533999208199371,2021-08,0.13
4130617254899676131,2021-08,0.375
4130617254899676131,2021-08,0.03
3543162424793477785,2021-08,0.03
3543162424793477785,2021-08,0.03
4512887927067894301,2021-08,0.41
1044946691507317745,2021-08,0.07
7031913170099381454,2021-08,0.21
2407532237672094312,2021-08,0.475
2407532237672094312,2021-08,0.0
5687511145009775604,2021-08,0.675
696014079855281037,2021-08,0.03
1708019696828098378,2021-08,0.35
1708019696828098378,2021-08,0.33
9206030810342980458,2021-08,0.225
9206030810342980458,2021-08,0.02
2778852475840838977,2021-08,0.04
1106971614386004604,2021-08,0.51
3045840317107313913,2021-08,0.04
3045840317107313913,2021-08,0.04
6754039979151386401,2021-08,0.12
6754039979151386401,2021-08,0.08
6754039979151386401,2021-08,0.11
8004409125524742779,2021-08,0.03
8004409125524742779,2021-08,0.03
8004409125524742779,2021-08,0.0
1741049493106216406,2021-08,0.2
4335865859049992260,2021-08,0.0
4335865859049992260,2021-08,0.0
4335865859049992260,2021-08,0.0
8623308321032624474,2021-08,0.51
8623308321032624474,2021-08,0.06
3516294920850464913,2021-08,0.03
1052398277967427422,2021-08,0.56
1334091158016312155,2021-08,0.04
6486277549325701534,2021-08,0.05
6486277549325701534,2021-08,0.05
6486277549325701534,2021-08,0.05
1423952977138155129,2021-08,0.02
1423952977138155129,2021-08,0.01
1956406515279457110,2021-08,0.03
1956406515279457110,2021-08,0.03
1956406515279457110,2021-08,0.03
7142043104834932013,2021-08,0.08
7142043104834932013,2021-08,0.08
2785178201607654410,2021-08,0.22
3472934456083131714,2021-08,0.01
3472934456083131714,2021-08,0.02
5487870288449327165,2021-08,0.02
6528158819463595826,2021-08,0.03
8163895533020293251,2021-08,0.48
8163895533020293251,2021-08,0.55
4660230701075746534,2021-08,0.14
4660230701075746534,2021-08,0.09
6842075380768862290,2021-08,0.05
7911162482760986289,2021-08,0.16
8729164666041467296,2021-08,0.02
521351744568531135,2021-08,0.06
1166653268490470189,2021-08,0.29
1166653268490470189,2021-08,0.29
7076661330300123587,2021-08,0.04
531805620371082364,2021-08,0.17
4165983075385227812,2021-08,0.05
4165983075385227812,2021-08,0.06
4165983075385227812,2021-08,0.09
665505091521986356,2021-08,0.05
1687017009357941608,2021-08,0.25
2773493808492482979,2021-08,0.01
4662079815415471798,2021-08,0.09
5574997762710520717,2021-08,0.16
1207306324957395736,2021-08,0.17
3915426102465954493,2021-08,0.05
1093053069479288753,2021-08,0.1
4569866309119931805,2021-08,0.07
4351694415353093046,2021-08,0.06
5255460548789019114,2021-08,0.05
8826489829259520138,2021-08,0.02
3592461881055047578,2021-08,0.13
6987942592445950913,2021-08,0.0
1467843186411742274,2021-08,0.05
1467843186411742274,2021-08,0.04
39547025441582855,2021-08,0.05
39547025441582855,2021-08,0.04
873223039957991123,2021-08,0.01
7671566034617837932,2021-08,0.01
7671566034617837932,2021-08,0.01
7671566034617837932,2021-08,0.01
5689766561863956319,2021-08,0.02
7260748352873493818,2021-08,0.07
4284129442855564250,2021-08,0.0
1069093308328204542,2021-08,0.01
326257359176916767,2021-08,0.02
6615694774618628402,2021-08,0.18
6615694774618628402,2021-08,0.17
7524505197759784814,2021-08,0.04
6598561842700412652,2021-08,0.64
6598561842700412652,2021-08,0.36
6598561842700412652,2021-08,0.63
6598561842700412652,2021-08,0.18
69766362497027920,2021-08,0.0
6865071386683133124,2021-08,0.0
6865071386683133124,2021-08,0.0
6020593949794792044,2021-08,0.13
1698828605814171242,2021-08,0.04
1698828605814171242,2021-08,0.04
8707474618041058293,2021-08,0.11
6731795019313479942,2021-08,0.01
6941381638534728190,2021-08,0.12
5854364934896993687,2021-08,0.02
2678966409665050034,2021-08,0.01
8706851346184249504,2021-08,0.05
988707525807573448,2021-08,0.02
8736788139020105764,2021-08,0.17
7061868716439556791,2021-08,0.71
4677213860368191144,2021-08,0.09
4677213860368191144,2021-08,0.09
8463871205935856285,2021-08,0.07
8463871205935856285,2021-08,0.02
7944852965555666513,2021-08,0.07
3361278050140871809,2021-08,0.14
5373371196946859811,2021-08,0.03
5373371196946859811,2021-08,0.03
2386535178006664233,2021-08,0.7
2308217045093677129,2021-08,0.01
4831988987853936627,2021-08,0.01
8292458529987016717,2021-08,0.06
8292458529987016717,2021-08,0.06
2805743565496207618,2021-08,0.01
6968106554514688300,2021-08,0.03
8994944800097997361,2021-08,0.06
8994944800097997361,2021-08,0.08
8994944800097997361,2021-08,0.08
4874157215501489741,2021-08,0.0
6636325081217917184,2021-08,0.32
5540361570968095722,2021-08,0.02
7848910047105468475,2021-08,0.09
8449503736717242889,2021-08,0.51
7708030042671632236,2021-08,0.04
7708030042671632236,2021-08,0.04
8859064595603380512,2021-08,0.07
5082813456193598086,2021-08,0.02
6704528044328834201,2021-08,0.0
2499050168966442376,2021-08,0.1
7138126049219817285,2021-08,0.0
9142266044170177362,2021-08,0.05
2508429106201166689,2021-08,0.01
7719481195372677540,2021-08,0.02
8398000036517692656,2021-08,0.06
1285245417998627607,2021-08,0.532
1997130697107291654,2021-08,0.11
6724017568171288443,2021-08,0.1
5136739522477907100,2021-08,0.05
3148228961195376491,2021-08,0.04
1827463638348028912,2021-08,0.07
6213213514675778388,2021-08,0.07
1396078312562623766,2021-08,0.1
2092588065958607289,2021-08,0.06
2092588065958607289,2021-08,0.06
2092588065958607289,2021-08,0.05
2092588065958607289,2021-08,0.05
2092588065958607289,2021-09,0.02
2092588065958607289,2021-09,0.03
2092588065958607289,2021-09,0.03
2092588065958607289,2021-09,0.02
2092588065958607289,2021-09,0.01
2092588065958607289,2021-09,0.01
2092588065958607289,2021-09,0.0
8004409125524742779,2021-08,0.0
8004409125524742779,2021-09,0.0
8004409125524742779,2021-09,0.0
8004409125524742779,2021-09,0.0
1308019675417057675,2021-08,0.01
1308019675417057675,2021-08,0.01
1308019675417057675,2021-09,0.23
1308019675417057675,2021-09,0.02
1687017009357941608,2021-08,0.235
5220206408301580591,2021-08,0.1
1088268935649917461,2021-08,0.08
1088268935649917461,2021-08,0.08
683445437387317282,2021-08,0.02
683445437387317282,2021-08,0.02
683445437387317282,2021-09,0.06
3447213159487287154,2021-08,0.355
2499050168966442376,2021-08,0.05
2499050168966442376,2021-09,0.42
8529899700094903171,2021-08,0.02
8529899700094903171,2021-08,0.01
8529899700094903171,2021-08,0.02
8529899700094903171,2021-08,0.0
8529899700094903171,2021-08,0.03
8529899700094903171,2021-08,0.01
8529899700094903171,2021-08,0.02
8529899700094903171,2021-08,0.02
8529899700094903171,2021-08,0.02
8529899700094903171,2021-08,0.01
8529899700094903171,2021-08,0.04
8529899700094903171,2021-08,0.01
8529899700094903171,2021-08,0.0
8529899700094903171,2021-08,0.03
8529899700094903171,2021-08,0.02
8529899700094903171,2021-08,0.01
8529899700094903171,2021-08,0.01
8529899700094903171,2021-08,0.01
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
8529899700094903171,2021-09,0.0
7221446976321358973,2021-08,0.06
7221446976321358973,2021-09,0.0
7221446976321358973,2021-09,0.02
6594970822995540982,2021-08,0.4
6594970822995540982,2021-09,0.02
1156053485989336481,2021-08,0.05
1156053485989336481,2021-08,0.06
1156053485989336481,2021-08,0.1
1156053485989336481,2021-08,0.06
1156053485989336481,2021-08,0.17
1156053485989336481,2021-08,0.17
1156053485989336481,2021-08,0.13
1156053485989336481,2021-08,0.3
1156053485989336481,2021-08,0.08
1156053485989336481,2021-08,0.19
1156053485989336481,2021-08,0.17
1156053485989336481,2021-08,0.3
1156053485989336481,2021-08,0.1
1156053485989336481,2021-08,0.1
1156053485989336481,2021-08,0.17
1156053485989336481,2021-08,0.08
1156053485989336481,2021-08,0.13
1156053485989336481,2021-08,0.06
1156053485989336481,2021-08,0.08
1156053485989336481,2021-08,0.1
1156053485989336481,2021-08,0.21
1156053485989336481,2021-08,0.11
1156053485989336481,2021-08,0.05
1156053485989336481,2021-08,0.17
1156053485989336481,2021-08,0.19
1156053485989336481,2021-08,0.08
1156053485989336481,2021-08,0.1
1156053485989336481,2021-08,0.22
1156053485989336481,2021-08,0.17
1156053485989336481,2021-08,0.11
1156053485989336481,2021-08,0.19
1156053485989336481,2021-08,0.1
1156053485989336481,2021-08,0.11
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.11
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.14
1156053485989336481,2021-09,0.08
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.12
1156053485989336481,2021-09,0.07
1156053485989336481,2021-09,0.07
1156053485989336481,2021-09,0.86
1156053485989336481,2021-09,0.08
1156053485989336481,2021-09,0.08
1156053485989336481,2021-09,0.08
1156053485989336481,2021-09,0.77
1156053485989336481,2021-09,0.73
1156053485989336481,2021-09,0.07
1156053485989336481,2021-09,0.1
1156053485989336481,2021-09,0.54
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.08
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.14
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.07
1156053485989336481,2021-09,0.08
1156053485989336481,2021-09,0.03
1156053485989336481,2021-09,0.08
1156053485989336481,2021-09,0.09
1156053485989336481,2021-09,0.07
8926565682509268383,2021-08,0.05
8926565682509268383,2021-08,0.05
8926565682509268383,2021-08,0.04
8926565682509268383,2021-08,0.06
8926565682509268383,2021-08,0.05
8926565682509268383,2021-08,0.06
8926565682509268383,2021-08,0.05
8926565682509268383,2021-09,0.01
8926565682509268383,2021-09,0.02
8926565682509268383,2021-09,0.02
8926565682509268383,2021-09,0.01
8926565682509268383,2021-09,0.01
8926565682509268383,2021-09,0.01
8926565682509268383,2021-09,0.01
8926565682509268383,2021-09,0.01
8926565682509268383,2021-09,0.72
8926565682509268383,2021-09,0.02
8926565682509268383,2021-09,0.01
5517114603826429870,2021-08,0.03
5517114603826429870,2021-08,0.03
1118514612547157551,2021-08,0.01
1118514612547157551,2021-08,0.0
1118514612547157551,2021-09,0.0
1118514612547157551,2021-09,0.0
5108407319813072955,2021-08,0.03
5108407319813072955,2021-08,0.04
5108407319813072955,2021-08,0.05
5108407319813072955,2021-09,0.12
5481711897502154955,2021-08,0.13
5481711897502154955,2021-08,0.13
5481711897502154955,2021-08,0.13
5481711897502154955,2021-09,0.1
5481711897502154955,2021-09,0.1
5481711897502154955,2021-09,0.09
5880041582322293710,2021-08,0.01
5880041582322293710,2021-08,0.0
5880041582322293710,2021-08,0.01
5880041582322293710,2021-08,0.01
5880041582322293710,2021-08,0.01
5880041582322293710,2021-08,0.01
5880041582322293710,2021-08,0.01
5880041582322293710,2021-08,0.0
5880041582322293710,2021-09,0.0
5880041582322293710,2021-09,0.0
5880041582322293710,2021-09,0.0
4862285428951244424,2021-08,0.01
4862285428951244424,2021-08,0.02
4862285428951244424,2021-08,0.02
4862285428951244424,2021-08,0.02
4862285428951244424,2021-09,0.02
4862285428951244424,2021-09,0.01
4850722092974676955,2021-08,0.05
4850722092974676955,2021-08,0.05
4850722092974676955,2021-09,0.01
8163895533020293251,2021-08,0.47
8163895533020293251,2021-08,0.43
8163895533020293251,2021-08,0.44
8163895533020293251,2021-08,0.55
8163895533020293251,2021-08,0.54
8163895533020293251,2021-08,0.55
8163895533020293251,2021-08,0.54
8163895533020293251,2021-09,0.48
8163895533020293251,2021-09,0.47
8163895533020293251,2021-09,0.32
5761480994209806499,2021-08,0.05
5761480994209806499,2021-08,0.04
5761480994209806499,2021-08,0.05
5761480994209806499,2021-08,0.06
5761480994209806499,2021-08,0.06
5761480994209806499,2021-08,0.06
5761480994209806499,2021-08,0.05
5761480994209806499,2021-08,0.05
5761480994209806499,2021-08,0.04
5761480994209806499,2021-08,0.05
5761480994209806499,2021-08,0.06
5761480994209806499,2021-08,0.06
5761480994209806499,2021-08,0.06
5761480994209806499,2021-08,0.05
5761480994209806499,2021-08,0.06
5761480994209806499,2021-08,0.04
5761480994209806499,2021-08,0.06
5761480994209806499,2021-08,0.07
5761480994209806499,2021-08,0.05
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.01
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.32
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.01
5761480994209806499,2021-09,0.01
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
5761480994209806499,2021-09,0.0
4935929591787890253,2021-08,0.07
4935929591787890253,2021-08,0.2
4935929591787890253,2021-08,0.08
4935929591787890253,2021-09,0.02
4935929591787890253,2021-09,0.02
4935929591787890253,2021-09,0.02
5522764880180045081,2021-08,0.02
5522764880180045081,2021-08,0.02
5522764880180045081,2021-08,0.03
5522764880180045081,2021-09,0.03
8409181491723988567,2021-08,0.03
8409181491723988567,2021-08,0.04
8409181491723988567,2021-08,0.03
8409181491723988567,2021-09,0.02
6582676833651678345,2021-08,0.01
6582676833651678345,2021-08,0.01
6582676833651678345,2021-08,0.0
6582676833651678345,2021-09,0.03
6582676833651678345,2021-09,0.05
6582676833651678345,2021-09,0.04
6582676833651678345,2021-09,0.04
6582676833651678345,2021-09,0.02
6582676833651678345,2021-09,0.04
8487807876567995441,2021-08,0.02
8487807876567995441,2021-08,0.01
8487807876567995441,2021-09,0.01
8487807876567995441,2021-09,0.01
8733525963966339207,2021-08,0.23
8733525963966339207,2021-08,0.16
8733525963966339207,2021-08,0.26
8733525963966339207,2021-09,0.12
8733525963966339207,2021-09,0.12
4045739494965095560,2021-08,0.01
4045739494965095560,2021-08,0.02
4045739494965095560,2021-08,0.01
4045739494965095560,2021-08,0.01
4045739494965095560,2021-08,0.01
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
4045739494965095560,2021-09,0.0
1613152204777372951,2021-08,0.02
1613152204777372951,2021-08,0.01
8826489829259520138,2021-08,0.01
8826489829259520138,2021-08,0.01
8826489829259520138,2021-08,0.01
8826489829259520138,2021-09,0.01
8826489829259520138,2021-09,0.01
3382624494518753363,2021-08,0.27
3382624494518753363,2021-09,0.14
8564920972266217847,2021-08,0.11
8564920972266217847,2021-09,0.04
5794903898038236832,2021-08,0.04
5794903898038236832,2021-08,0.04
5794903898038236832,2021-09,0.01
3118152790263512426,2021-08,0.06
3118152790263512426,2021-08,0.1
3118152790263512426,2021-08,0.1
3118152790263512426,2021-08,0.06
3118152790263512426,2021-08,0.06
3118152790263512426,2021-09,0.02
3118152790263512426,2021-09,0.01
8348574220426911086,2021-08,0.06
8348574220426911086,2021-08,0.04
8348574220426911086,2021-08,0.04
8348574220426911086,2021-09,0.0
8464809590757561185,2021-08,0.02
8464809590757561185,2021-08,0.0
8464809590757561185,2021-08,0.01
8464809590757561185,2021-08,0.01
